Customer ID,Age,Gender,Location,Annual Income,Purchase History,Browsing History,Product Reviews,Time on Site,Total_Spent,Total_Purchases,Avg_Purchase_Value,Unique_Categories,Price_Variability,Price_Range,Unique_Brands,Avg_Time_Between_Purchases,Purchase_Regularity,Last_Purchase_Date,Total_Spent_Percentile,Total_Spent_Quantile,Total_Purchases_Percentile,Total_Purchases_Quantile,RFM_Advanced,Made_Purchase
-1.7303196219213355,0.4504591558293059,Other,City B,1.4533416404172617,"[{""Date"": ""2022-05-21"", ""Category"": ""Books"", ""Price"": 9.66}, {""Date"": ""2022-03-13"", ""Category"": ""Sports & Outdoors"", ""Price"": 83.34}, {""Date"": ""2022-12-13"", ""Category"": ""Sports & Outdoors"", ""Price"": 83.71}]","[{""Timestamp"": ""2022-12-12T00:00:00Z"", ""Product Category"": ""Books""}, {""Timestamp"": ""2022-05-17T00:00:00Z"", ""Product Category"": ""Books""}, {""Timestamp"": ""2022-12-09T00:00:00Z"", ""Product Category"": ""Beauty & Health""}, {""Timestamp"": ""2022-12-14T00:00:00Z"", ""Product Category"": ""Sports & Outdoors""}, {""Timestamp"": ""2022-12-10T00:00:00Z"", ""Product Category"": ""Beauty & Health""}, {""Timestamp"": ""2022-05-26T00:00:00Z"", ""Product Category"": ""Clothing""}, {""Timestamp"": ""2022-12-12T00:00:00Z"", ""Product Category"": ""Books""}, {""Timestamp"": ""2022-05-26T00:00:00Z"", ""Product Category"": ""Books""}, {""Timestamp"": ""2022-03-07T00:00:00Z"", ""Product Category"": ""Sports & Outdoors""}, {""Timestamp"": ""2022-12-10T00:00:00Z"", ""Product Category"": ""Electronics""}, {""Timestamp"": ""2022-12-13T00:00:00Z"", ""Product Category"": ""Sports & Outdoors""}]",Okay for the price. Rating: 3.8 stars. ⭐⭐⭐☆☆ Decent sports & outdoors. Does the job. Rating: 3.4 stars. ⭐⭐⭐☆☆,1.4525668482562202,0.7515530703141672,1.8458523426458622,-0.1463928979280404,0.90705824463449,0.9016440405207204,0.870711805668245,0.0,1.3157208882956122,3.0916923579988116,2022-12-13,1.0686759563467898,5,1.6865584538163756,5,1.7876145166557122,1
-1.7268555185741457,-0.16891112325243454,Other,City B,0.6229647760869618,"[{""Date"": ""2022-04-27"", ""Category"": ""Electronics"", ""Price"": 214.33}]","[{""Timestamp"": ""2022-05-03T00:00:00Z"", ""Product Category"": ""Electronics""}, {""Timestamp"": ""2022-04-30T00:00:00Z"", ""Product Category"": ""Home & Garden""}, {""Timestamp"": ""2022-04-25T00:00:00Z"", ""Product Category"": ""Electronics""}, {""Timestamp"": ""2022-04-29T00:00:00Z"", ""Product Category"": ""Clothing""}]",Average quality. Met basic expectations. Rating: 3.8 stars. ⭐⭐⭐☆☆,-0.4964788809822109,1.1447253904049655,-0.6809818019754411,2.8137021513616074,-0.6487878010507417,-0.540722326697261,-0.5362338083602627,0.0,-0.5938045455048628,-0.32338605371986856,2022-04-27,1.262665757174732,5,-0.7609591119004835,2,0.4831038015092425,0
-1.7233914152269558,0.6274220927098032,Female,City E,0.32228855014530794,"[{""Date"": ""2022-11-24"", ""Category"": ""Electronics"", ""Price"": 189.73}, {""Date"": ""2022-04-23"", ""Category"": ""Home & Garden"", ""Price"": 117.01}]","[{""Timestamp"": ""2022-11-30T00:00:00Z"", ""Product Category"": ""Home & Garden""}, {""Timestamp"": ""2022-04-20T00:00:00Z"", ""Product Category"": ""Home & Garden""}, {""Timestamp"": ""2022-11-27T00:00:00Z"", ""Product Category"": ""Home & Garden""}, {""Timestamp"": ""2022-11-21T00:00:00Z"", ""Product Category"": ""Home & Garden""}, {""Timestamp"": ""2022-04-30T00:00:00Z"", ""Product Category"": ""Home & Garden""}, {""Timestamp"": ""2022-11-19T00:00:00Z"", ""Product Category"": ""Electronics""}]",,0.18921950990124556,2.1105163021431537,0.5824352703352105,1.6527212329990553,0.90705824463449,0.965409306065498,0.8454418844439651,0.0,2.391998860074062,-0.32338605371986856,2022-04-23,1.5675068727614985,5,0.9838257647262194,4,1.352777611606889,1
-1.719927311879766,1.6007182455525382,Male,City C,0.25148241256099113,"[{""Date"": ""2022-12-15"", ""Category"": ""Beauty & Health"", ""Price"": 25.19}, {""Date"": ""2022-02-02"", ""Category"": ""Books"", ""Price"": 12.12}]","[{""Timestamp"": ""2022-02-03T00:00:00Z"", ""Product Category"": ""Books""}, {""Timestamp"": ""2022-12-18T00:00:00Z"", ""Product Category"": ""Clothing""}, {""Timestamp"": ""2022-02-07T00:00:00Z"", ""Product Category"": ""Home & Garden""}, {""Timestamp"": ""2022-12-12T00:00:00Z"", ""Product Category"": ""Books""}, {""Timestamp"": ""2022-12-19T00:00:00Z"", ""Product Category"": ""Clothing""}, {""Timestamp"": ""2022-02-03T00:00:00Z"", ""Product Category"": ""Home & Garden""}, {""Timestamp"": ""2022-12-21T00:00:00Z"", ""Product Category"": ""Home & Garden""}, {""Timestamp"": ""2022-12-10T00:00:00Z"", ""Product Category"": ""Beauty & Health""}, {""Timestamp"": ""2022-12-17T00:00:00Z"", ""Product Category"": ""Beauty & Health""}, {""Timestamp"": ""2022-12-22T00:00:00Z"", ""Product Category"": ""Books""}, {""Timestamp"": ""2022-12-08T00:00:00Z"", ""Product Category"": ""Beauty & Health""}]",Absolutely love this beauty & health! Perfect quality. Rating: 4.6 stars. ⭐⭐⭐⭐☆ Works well and looks good. Rating: 4.1 stars. ⭐⭐⭐⭐☆,0.7045322400197221,-0.7053374512344035,0.5824352703352105,-0.9129208998292123,0.90705824463449,-0.2700245758693007,-0.2879045824945963,0.0,3.7946320878111375,-0.32338605371986856,2022-02-02,-0.7638348407600227,2,0.9838257647262194,4,0.048266896460419276,1
-1.7164632085325762,-0.2573925916926832,Female,City I,0.3944785210374616,"[{""Date"": ""2022-09-28"", ""Category"": ""Clothing"", ""Price"": 70.4}]","[{""Timestamp"": ""2022-10-05T00:00:00Z"", ""Product Category"": ""Clothing""}, {""Timestamp"": ""2022-09-27T00:00:00Z"", ""Product Category"": ""Electronics""}, {""Timestamp"": ""2022-09-28T00:00:00Z"", ""Product Category"": ""Sports & Outdoors""}, {""Timestamp"": ""2022-09-22T00:00:00Z"", ""Product Category"": ""Clothing""}, {""Timestamp"": ""2022-09-21T00:00:00Z"", ""Product Category"": ""Clothing""}, {""Timestamp"": ""2022-09-21T00:00:00Z"", ""Product Category"": ""Clothing""}, {""Timestamp"": ""2022-09-22T00:00:00Z"", ""Product Category"": ""Clothing""}, {""Timestamp"": ""2022-09-22T00:00:00Z"", ""Product Category"": ""Clothing""}, {""Timestamp"": ""2022-09-24T00:00:00Z"", ""Product Category"": ""Clothing""}, {""Timestamp"": ""2022-10-03T00:00:00Z"", ""Product Category"": ""Clothing""}]",Good quality for the price. Satisfied customer. Rating: 4.2 stars. ⭐⭐⭐⭐☆,0.29311320548964803,-0.3595088475181753,-0.6809818019754411,0.0725606884363759,-0.6487878010507417,-0.540722326697261,-0.5362338083602627,0.0,-0.5938045455048628,-0.32338605371986856,2022-09-28,0.0121243625517466,3,-0.7609591119004835,2,-0.38657000858840396,0
-1.7129991051853863,-0.2573925916926832,Female,City G,0.1197876094318546,"[{""Date"": ""2022-01-28"", ""Category"": ""Books"", ""Price"": 18.57}, {""Date"": ""2022-11-27"", ""Category"": ""Clothing"", ""Price"": 14.71}]","[{""Timestamp"": ""2022-12-02T00:00:00Z"", ""Product Category"": ""Sports & Outdoors""}, {""Timestamp"": ""2022-01-24T00:00:00Z"", ""Product Category"": ""Clothing""}, {""Timestamp"": ""2022-01-27T00:00:00Z"", ""Product Category"": ""Clothing""}, {""Timestamp"": ""2022-02-03T00:00:00Z"", ""Product Category"": ""Electronics""}, {""Timestamp"": ""2022-12-02T00:00:00Z"", ""Product Category"": ""Books""}, {""Timestamp"": ""2022-01-21T00:00:00Z"", ""Product Category"": ""Electronics""}, {""Timestamp"": ""2022-01-22T00:00:00Z"", ""Product Category"": ""Home & Garden""}, {""Timestamp"": ""2022-01-23T00:00:00Z"", ""Product Category"": ""Clothing""}, {""Timestamp"": ""2022-02-03T00:00:00Z"", ""Product Category"": ""Books""}, {""Timestamp"": ""2022-01-27T00:00:00Z"", ""Product Category"": ""Clothing""}, {""Timestamp"": ""2022-12-04T00:00:00Z"", ""Product Category"": ""Clothing""}, {""Timestamp"": ""2022-11-24T00:00:00Z"", ""Product Category"": ""Clothing""}, {""Timestamp"": ""2022-01-24T00:00:00Z"", ""Product Category"": ""Books""}]",Absolutely love this clothing! Perfect quality. Rating: 5 stars. ⭐⭐⭐⭐⭐,1.3362059091972094,-0.7474555918501908,0.5824352703352105,-0.9512964994109142,0.90705824463449,-0.4607763956952773,-0.46289403698754106,0.0,3.6140951377063657,-0.32338605371986856,2022-11-27,-0.874686155518847,2,0.9838257647262194,4,0.048266896460419276,1
-1.7095350018381965,1.6007182455525382,Male,City J,1.6723717011965435,"[{""Date"": ""2022-09-29"", ""Category"": ""Clothing"", ""Price"": 20.94}, {""Date"": ""2022-09-18"", ""Category"": ""Electronics"", ""Price"": 49.71}, {""Date"": ""2022-04-06"", ""Category"": ""Electronics"", ""Price"": 46.7}]","[{""Timestamp"": ""2022-04-12T00:00:00Z"", ""Product Category"": ""Clothing""}, {""Timestamp"": ""2022-04-02T00:00:00Z"", ""Product Category"": ""Clothing""}, {""Timestamp"": ""2022-03-31T00:00:00Z"", ""Product Category"": ""Electronics""}, {""Timestamp"": ""2022-04-07T00:00:00Z"", ""Product Category"": ""Electronics""}, {""Timestamp"": ""2022-10-02T00:00:00Z"", ""Product Category"": ""Home & Garden""}, {""Timestamp"": ""2022-09-26T00:00:00Z"", ""Product Category"": ""Electronics""}, {""Timestamp"": ""2022-04-03T00:00:00Z"", ""Product Category"": ""Clothing""}, {""Timestamp"": ""2022-09-29T00:00:00Z"", ""Product Category"": ""Electronics""}, {""Timestamp"": ""2022-03-31T00:00:00Z"", ""Product Category"": ""Clothing""}, {""Timestamp"": ""2022-04-03T00:00:00Z"", ""Product Category"": ""Electronics""}, {""Timestamp"": ""2022-10-06T00:00:00Z"", ""Product Category"": ""Electronics""}, {""Timestamp"": ""2022-09-29T00:00:00Z"", ""Product Category"": ""Clothing""}]",,1.7933381697861805,0.13117271623150487,1.8458523426458622,-0.5232292240107235,0.90705824463449,-0.005894273859624057,0.010394487596525559,0.0,0.628291732127441,3.5154612120076987,2022-04-06,0.5109552789664555,4,1.6865584538163756,5,1.352777611606889,1
-1.7060708984910065,0.8043850295903004,Other,City K,0.9889118063815852,"[{""Date"": ""2022-12-08"", ""Category"": ""Home & Garden"", ""Price"": 143.54}, {""Date"": ""2022-06-03"", ""Category"": ""Beauty & Health"", ""Price"": 51.84}]","[{""Timestamp"": ""2022-12-05T00:00:00Z"", ""Product Category"": ""Home & Garden""}, {""Timestamp"": ""2022-12-05T00:00:00Z"", ""Product Category"": ""Home & Garden""}, {""Timestamp"": ""2022-05-30T00:00:00Z"", ""Product Category"": ""Electronics""}, {""Timestamp"": ""2022-06-04T00:00:00Z"", ""Product Category"": ""Home & Garden""}, {""Timestamp"": ""2022-12-11T00:00:00Z"", ""Product Category"": ""Beauty & Health""}, {""Timestamp"": ""2022-12-01T00:00:00Z"", ""Product Category"": ""Home & Garden""}, {""Timestamp"": ""2022-05-29T00:00:00Z"", ""Product Category"": ""Clothing""}]",Absolutely love this home & garden! Perfect quality. Rating: 4.6 stars. ⭐⭐⭐⭐☆ Okay for the price. Rating: 3.9 stars. ⭐⭐⭐☆☆,0.40947414454865905,0.9466760691471072,0.5824352703352105,0.5922977170143621,0.90705824463449,1.3585113191270655,1.2060607602611304,0.0,2.01703750216415,-0.32338605371986856,2022-06-03,1.1552785460021209,5,0.9838257647262194,4,1.352777611606889,1
-1.7026067951438166,-0.5228369970134291,Male,City I,0.5440093979120504,"[{""Date"": ""2022-07-09"", ""Category"": ""Electronics"", ""Price"": 167.22}]","[{""Timestamp"": ""2022-07-04T00:00:00Z"", ""Product Category"": ""Electronics""}, {""Timestamp"": ""2022-07-16T00:00:00Z"", ""Product Category"": ""Electronics""}, {""Timestamp"": ""2022-07-07T00:00:00Z"", ""Product Category"": ""Home & Garden""}, {""Timestamp"": ""2022-07-11T00:00:00Z"", ""Product Category"": ""Home & Garden""}, {""Timestamp"": ""2022-07-15T00:00:00Z"", ""Product Category"": ""Electronics""}, {""Timestamp"": ""2022-07-02T00:00:00Z"", ""Product Category"": ""Electronics""}, {""Timestamp"": ""2022-07-14T00:00:00Z"", ""Product Category"": ""Books""}]",,0.19753100554831787,0.6523716424124749,-0.6809818019754411,1.916493964615219,-0.6487878010507417,-0.540722326697261,-0.5362338083602627,0.0,-0.5938045455048628,-0.32338605371986856,2022-07-09,1.0236426097260174,4,-0.7609591119004835,2,0.048266896460419276,0
-1.6991426917966268,0.5389406242695546,Male,City E,-0.28260036463580485,"[{""Date"": ""2022-12-26"", ""Category"": ""Electronics"", ""Price"": 49.82}]","[{""Timestamp"": ""2022-12-22T00:00:00Z"", ""Product Category"": ""Electronics""}, {""Timestamp"": ""2022-12-23T00:00:00Z"", ""Product Category"": ""Beauty & Health""}]",,-0.9951686198065427,-0.5745935457496645,-0.6809818019754411,-0.31938464128641486,-0.6487878010507417,-0.540722326697261,-0.5362338083602627,0.0,-0.5938045455048628,-0.32338605371986856,2022-12-26,-0.4243526893111237,2,-0.7609591119004835,2,-0.8214069136372272,0
